,date,imd_group,"European Standard population rate per 100,000",disease,population
279,2020-10-12,Least deprived,96.27590510980528,4601.0,4273251.0
280,2020-10-12,Middle level,106.52445353792011,15182.0,14276681.0
281,2020-10-12,Most deprived,114.75756762248916,4770.0,5290938.0
282,2020-10-19,Least deprived,97.66246131597808,4686.0,4277020.0
283,2020-10-19,Middle level,105.40945912336446,15001.0,14291478.0
284,2020-10-19,Most deprived,116.00890899979268,4773.0,5298425.0
285,2020-10-26,Least deprived,93.32272505154722,4474.0,4280567.0
286,2020-10-26,Middle level,101.91867794929003,14496.0,14305811.0
287,2020-10-26,Most deprived,108.34748290869513,4494.0,5304316.0
288,2020-11-02,Least deprived,95.89334255179496,4633.0,4283814.0
289,2020-11-02,Middle level,104.2241386438427,14865.0,14319203.0
290,2020-11-02,Most deprived,110.95662037494851,4597.0,5309803.0
291,2020-11-09,Least deprived,97.31556330262184,4674.0,4287147.0
292,2020-11-09,Middle level,104.66731748378463,14951.0,14332796.0
293,2020-11-09,Most deprived,113.14694170147264,4678.0,5315723.0
294,2020-11-16,Least deprived,98.8778818097536,4771.0,4290791.0
295,2020-11-16,Middle level,104.22389921474398,14854.0,14346572.0
296,2020-11-16,Most deprived,110.20339629458131,4621.0,5321656.0
297,2020-11-23,Least deprived,96.84009589282495,4673.0,4294223.0
298,2020-11-23,Middle level,106.0416464163517,15172.0,14360038.0
299,2020-11-23,Most deprived,112.45641092601464,4695.0,5327477.0
300,2020-11-30,Least deprived,102.2381995627616,4932.0,4297405.0
301,2020-11-30,Middle level,110.24745642052608,15766.0,14373030.0
302,2020-11-30,Most deprived,118.62804536799223,4914.0,5333256.0
303,2020-12-07,Least deprived,101.88622764086816,4942.0,4300458.0
304,2020-12-07,Middle level,112.2245600263234,16089.0,14385694.0
305,2020-12-07,Most deprived,123.97130431286911,5116.0,5339010.0
306,2020-12-14,Least deprived,101.93984320417009,4952.0,4303436.0
307,2020-12-14,Middle level,110.9271286411567,15893.0,14399094.0
308,2020-12-14,Most deprived,122.48974065006435,5021.0,5344516.0
309,2020-12-21,Least deprived,75.93887421706033,3714.0,4306496.0
310,2020-12-21,Middle level,84.26683045509627,12092.0,14411959.0
311,2020-12-21,Most deprived,95.34376089455347,3899.0,5350135.0
312,2020-12-28,Least deprived,69.61840825444476,3396.0,4308377.0
313,2020-12-28,Middle level,77.1185134576237,11057.0,14420199.0
314,2020-12-28,Most deprived,91.58238135928592,3732.0,5354001.0
