,date,ethnicity,population,disease,"European Standard population rate per 100,000"
62,2019-03-25,3.0,1548229.0,1113.0,104.91764826609713
63,2019-03-25,4.0,515781.0,364.0,103.30563746216768
64,2019-03-25,5.0,476644.0,299.0,103.5832772431512
65,2019-04-01,1.0,16967142.0,22341.0,126.27869960869647
66,2019-04-01,2.0,352027.0,233.0,104.88572773560968
67,2019-04-01,3.0,1550132.0,1129.0,109.88468556700032
68,2019-04-01,4.0,516542.0,364.0,103.26355482391259
69,2019-04-01,5.0,477431.0,287.0,99.87025337492739
70,2019-04-08,1.0,16981755.0,21852.0,123.51534467667952
71,2019-04-08,2.0,352715.0,226.0,113.30745522395013
72,2019-04-08,3.0,1552387.0,1101.0,108.03972419440615
73,2019-04-08,4.0,517433.0,394.0,113.2264847879002
74,2019-04-08,5.0,478366.0,242.0,80.40564258371728
75,2019-04-15,1.0,16993326.0,19002.0,107.47535704633644
76,2019-04-15,2.0,353280.0,195.0,94.22358037867812
77,2019-04-15,3.0,1554423.0,1005.0,102.23887861667873
78,2019-04-15,4.0,518280.0,322.0,93.88452332409089
79,2019-04-15,5.0,479227.0,252.0,90.40453764840359
80,2019-04-22,1.0,17000443.0,20035.0,113.230676766918
81,2019-04-22,2.0,353673.0,202.0,95.68144003723339
82,2019-04-22,3.0,1555485.0,1094.0,108.19784182637629
83,2019-04-22,4.0,518704.0,354.0,102.1502903987255
84,2019-04-22,5.0,479699.0,236.0,84.24387172524756
85,2019-04-29,1.0,17013301.0,21520.0,121.45076552432668
86,2019-04-29,2.0,354277.0,228.0,113.33853518883785
87,2019-04-29,3.0,1557573.0,1125.0,113.36653775805904
88,2019-04-29,4.0,519560.0,384.0,113.61036012151584
89,2019-04-29,5.0,480583.0,258.0,87.20607252164272
90,2019-05-06,1.0,17023366.0,19447.0,109.42187508624833
91,2019-05-06,2.0,354759.0,181.0,84.49655550256315
92,2019-05-06,3.0,1559299.0,1009.0,101.37348182814756
93,2019-05-06,4.0,520183.0,324.0,93.89494689711819
94,2019-05-06,5.0,481283.0,241.0,85.30551819042265
95,2019-05-13,1.0,17036313.0,21655.0,121.69922038933076
96,2019-05-13,2.0,355358.0,204.0,111.5574749681063
97,2019-05-13,3.0,1561438.0,1097.0,108.82182595350875
98,2019-05-13,4.0,521009.0,352.0,101.16274927681526
99,2019-05-13,5.0,482143.0,258.0,91.7195007772316
100,2019-05-20,1.0,17048993.0,21714.0,121.83005632685789
101,2019-05-20,2.0,355955.0,240.0,122.87499877700998
102,2019-05-20,3.0,1563498.0,1042.0,105.3252902083771
103,2019-05-20,4.0,521881.0,398.0,115.15078350568812
104,2019-05-20,5.0,483023.0,263.0,91.182580924816
105,2019-05-27,1.0,17058666.0,18336.0,102.91644712416351
106,2019-05-27,2.0,356457.0,159.0,86.15927331920922
107,2019-05-27,3.0,1565262.0,917.0,92.36588688056584
108,2019-05-27,4.0,522507.0,305.0,92.3025037780838
109,2019-05-27,5.0,483670.0,230.0,80.57686210443295
110,2019-06-03,1.0,17071422.0,21429.0,119.79157109814969
111,2019-06-03,2.0,357093.0,186.0,96.49281282233487
112,2019-06-03,3.0,1567263.0,997.0,100.60215264318894
113,2019-06-03,4.0,523194.0,359.0,102.16282274638081
114,2019-06-03,5.0,484478.0,264.0,96.74093240860802
115,2019-06-10,1.0,17085184.0,21368.0,119.43745605361285
116,2019-06-10,2.0,357728.0,197.0,107.84510651977993
117,2019-06-10,3.0,1569152.0,1133.0,113.03091827705144
118,2019-06-10,4.0,523977.0,363.0,109.1577465749654
119,2019-06-10,5.0,485422.0,285.0,95.04455259013021
120,2019-06-17,1.0,17097909.0,21035.0,117.71201228692773
121,2019-06-17,2.0,358407.0,216.0,96.26315062724771
122,2019-06-17,3.0,1571271.0,1107.0,108.86714400469937
123,2019-06-17,4.0,524868.0,364.0,100.77153597824386
124,2019-06-17,5.0,486295.0,250.0,79.93284406038703
125,2019-06-24,1.0,17111187.0,21596.0,120.75094549422035
126,2019-06-24,2.0,359102.0,219.0,106.41634159188051
127,2019-06-24,3.0,1573456.0,1121.0,108.45940209445342
128,2019-06-24,4.0,525764.0,389.0,113.59419861021351
129,2019-06-24,5.0,487224.0,226.0,79.78759813513553
130,2019-07-01,1.0,17121103.0,21027.0,117.11930072106925
131,2019-07-01,2.0,359658.0,208.0,115.72669548891223
132,2019-07-01,3.0,1575332.0,1055.0,103.22061722059945
133,2019-07-01,4.0,526592.0,369.0,102.93155546590594
134,2019-07-01,5.0,487970.0,246.0,80.77959234229772
135,2019-07-08,1.0,17136653.0,20986.0,116.7253479818672
136,2019-07-08,2.0,360419.0,189.0,96.79655308004617
137,2019-07-08,3.0,1577818.0,993.0,97.3957289800597
138,2019-07-08,4.0,527557.0,352.0,94.06307488070125
139,2019-07-08,5.0,489062.0,273.0,94.98158623618563
140,2019-07-15,1.0,17149162.0,21101.0,117.50440349404066
141,2019-07-15,2.0,361059.0,194.0,89.64786202370338
142,2019-07-15,3.0,1580011.0,960.0,91.8597916545265
143,2019-07-15,4.0,528370.0,352.0,98.08193685572077
144,2019-07-15,5.0,490090.0,250.0,83.77140164177591
145,2019-07-22,1.0,17161481.0,20845.0,116.00603245098891
146,2019-07-22,2.0,361666.0,185.0,93.8094897255894
147,2019-07-22,3.0,1582111.0,958.0,95.88834295344917
148,2019-07-22,4.0,529159.0,345.0,104.08313903848254
149,2019-07-22,5.0,491045.0,254.0,89.35698643810369
150,2019-07-29,1.0,17173351.0,20865.0,116.02182346544281
151,2019-07-29,2.0,362260.0,202.0,104.65741460680711
152,2019-07-29,3.0,1584064.0,1028.0,100.72897664931675
153,2019-07-29,4.0,529959.0,348.0,101.19831437076346
154,2019-07-29,5.0,491996.0,241.0,76.85028348810427
155,2019-08-05,1.0,17186518.0,20678.0,114.76807641494096
156,2019-08-05,2.0,362927.0,190.0,92.3269087106349
157,2019-08-05,3.0,1586368.0,1039.0,101.21762876780694
158,2019-08-05,4.0,530855.0,375.0,104.7898630948547
159,2019-08-05,5.0,492979.0,260.0,82.13111835136976
160,2019-08-12,1.0,17199915.0,20639.0,114.31967176105145
161,2019-08-12,2.0,363623.0,173.0,95.43696687195408
162,2019-08-12,3.0,1588557.0,959.0,94.14612703167468
163,2019-08-12,4.0,531762.0,381.0,108.72474284127341
164,2019-08-12,5.0,494092.0,239.0,89.02970181860185
165,2019-08-19,1.0,17213168.0,20758.0,114.85567023265419
166,2019-08-19,2.0,364267.0,199.0,96.34993506937018
167,2019-08-19,3.0,1590751.0,1033.0,103.09041213190758
168,2019-08-19,4.0,532665.0,331.0,93.93903945289826
169,2019-08-19,5.0,495093.0,241.0,80.84021758160243
170,2019-08-26,1.0,17223682.0,18633.0,103.2703776864659
171,2019-08-26,2.0,364810.0,189.0,97.93992780472327
172,2019-08-26,3.0,1592531.0,957.0,97.2083289838705
173,2019-08-26,4.0,533391.0,319.0,85.67750388815355
174,2019-08-26,5.0,495965.0,226.0,77.6029468529185
175,2019-09-02,1.0,17237749.0,21073.0,116.24458024922228
176,2019-09-02,2.0,365561.0,204.0,95.72482517829474
177,2019-09-02,3.0,1594971.0,965.0,96.87429184984273
178,2019-09-02,4.0,534308.0,379.0,104.16572644955275
179,2019-09-02,5.0,497089.0,293.0,98.66560313801271
180,2019-09-09,1.0,17253607.0,21784.0,120.23070827888802
181,2019-09-09,2.0,366402.0,229.0,103.0903876999222
182,2019-09-09,3.0,1597433.0,1103.0,106.75172548205943
183,2019-09-09,4.0,535386.0,351.0,92.33207098803936
184,2019-09-09,5.0,498451.0,291.0,97.33480560320972
185,2019-09-16,1.0,17269843.0,22397.0,123.85461279480057
186,2019-09-16,2.0,367287.0,246.0,109.5732454623474
187,2019-09-16,3.0,1599846.0,1192.0,108.72712930145602
188,2019-09-16,4.0,536472.0,413.0,107.04820546759012
189,2019-09-16,5.0,500157.0,283.0,89.41752953852425
190,2019-09-23,1.0,17287295.0,23017.0,127.04473464843635
191,2019-09-23,2.0,368253.0,236.0,120.5124597814837
192,2019-09-23,3.0,1603058.0,1127.0,102.20043320853483
193,2019-09-23,4.0,537861.0,432.0,109.88083047656968
194,2019-09-23,5.0,502126.0,299.0,93.10218930026944
195,2019-09-30,1.0,17304380.0,23397.0,129.12570527714107
196,2019-09-30,2.0,369234.0,255.0,120.79293189158562
197,2019-09-30,3.0,1606425.0,1118.0,101.66691337161613
198,2019-09-30,4.0,539193.0,416.0,112.30912247049737
199,2019-09-30,5.0,504947.0,311.0,103.54869829128234
200,2019-10-07,1.0,17321661.0,23551.0,129.6263246375639
201,2019-10-07,2.0,370178.0,228.0,89.44309279504917
202,2019-10-07,3.0,1609820.0,1176.0,109.80403942974591
203,2019-10-07,4.0,540621.0,421.0,113.22417910875713
204,2019-10-07,5.0,507904.0,289.0,98.17100809247918
205,2019-10-14,1.0,17337243.0,24264.0,133.28535624508748
206,2019-10-14,2.0,371087.0,253.0,115.19550748449743
207,2019-10-14,3.0,1612928.0,1185.0,115.68539493358128
208,2019-10-14,4.0,541747.0,420.0,113.63244825956681
209,2019-10-14,5.0,509760.0,295.0,95.46810383481223
210,2019-10-21,1.0,17352671.0,23712.0,130.28278863426385
211,2019-10-21,2.0,371851.0,246.0,103.63826076834933
212,2019-10-21,3.0,1615818.0,1136.0,105.59493613430406
213,2019-10-21,4.0,542909.0,382.0,105.53169733504501
214,2019-10-21,5.0,511529.0,280.0,89.83139433287657
215,2019-10-28,1.0,17368048.0,23555.0,129.432340433207
216,2019-10-28,2.0,372621.0,241.0,113.64117385319234
217,2019-10-28,3.0,1618584.0,1161.0,109.97321965662856
218,2019-10-28,4.0,544066.0,445.0,124.6855704028222
219,2019-10-28,5.0,513062.0,315.0,103.73215477610283
220,2019-11-04,1.0,17382781.0,25115.0,137.617630426319
221,2019-11-04,2.0,373383.0,258.0,125.7471074487956
222,2019-11-04,3.0,1621547.0,1241.0,113.20481944769588
223,2019-11-04,4.0,545195.0,433.0,118.09372268189315
224,2019-11-04,5.0,514673.0,309.0,101.18090989270809
225,2019-11-11,1.0,17397890.0,25028.0,137.22404859062715
226,2019-11-11,2.0,374193.0,256.0,102.13350009821956
227,2019-11-11,3.0,1624480.0,1195.0,111.0330572182725
228,2019-11-11,4.0,546356.0,435.0,113.56555651116983
229,2019-11-11,5.0,516359.0,322.0,98.045201434235
230,2019-11-18,1.0,17411985.0,25696.0,140.81986579233075
231,2019-11-18,2.0,375048.0,284.0,113.11095711908743
232,2019-11-18,3.0,1627139.0,1368.0,117.24097403074896
233,2019-11-18,4.0,547498.0,432.0,116.20042347548176
234,2019-11-18,5.0,517905.0,361.0,115.9240329900215
235,2019-11-25,1.0,17425763.0,26097.0,142.8165591469723
236,2019-11-25,2.0,375733.0,329.0,122.47649852224126
237,2019-11-25,3.0,1629687.0,1374.0,120.28349797143962
238,2019-11-25,4.0,548515.0,478.0,124.17801071177811
239,2019-11-25,5.0,519252.0,323.0,103.79084872397213
240,2019-12-02,1.0,17439876.0,26861.0,146.68198171554303
241,2019-12-02,2.0,376395.0,324.0,123.43551917610773
242,2019-12-02,3.0,1632241.0,1463.0,126.12728732017925
243,2019-12-02,4.0,549440.0,472.0,131.9186150092384
244,2019-12-02,5.0,520501.0,347.0,112.61056460215556
245,2019-12-09,1.0,17452746.0,27324.0,149.30104921573744
246,2019-12-09,2.0,377053.0,359.0,129.9296654822621
247,2019-12-09,3.0,1634647.0,1485.0,125.72531878103966
248,2019-12-09,4.0,550277.0,487.0,130.56299322305367
249,2019-12-09,5.0,521600.0,372.0,110.54266996788589
250,2019-12-16,1.0,17464561.0,27414.0,149.5096537129547
251,2019-12-16,2.0,377694.0,348.0,146.7450895080191
252,2019-12-16,3.0,1636940.0,1534.0,133.4233091995614
253,2019-12-16,4.0,551142.0,497.0,135.53722586103967
254,2019-12-16,5.0,522692.0,393.0,128.39482131061277
255,2019-12-23,1.0,17475799.0,18596.0,101.39657780698374
256,2019-12-23,2.0,378307.0,233.0,80.6374672774058
257,2019-12-23,3.0,1639161.0,1107.0,95.78026023457942
258,2019-12-23,4.0,551994.0,339.0,86.1408250066108
259,2019-12-23,5.0,523616.0,231.0,73.95657570439593
260,2019-12-30,1.0,17481827.0,23326.0,127.06824418530175
261,2019-12-30,2.0,378621.0,238.0,99.92175736395885
262,2019-12-30,3.0,1640648.0,1189.0,111.04372666196903
263,2019-12-30,4.0,552495.0,379.0,105.03142973536058
264,2019-12-30,5.0,524117.0,262.0,88.41716064695262
265,2020-01-06,1.0,17492080.0,27612.0,149.70253406074085
266,2020-01-06,2.0,379162.0,281.0,130.65283609398867
267,2020-01-06,3.0,1642445.0,1284.0,121.75381627258054
268,2020-01-06,4.0,553306.0,441.0,122.96507241570704
269,2020-01-06,5.0,524893.0,313.0,102.3623202589528
270,2020-01-13,1.0,17507359.0,25657.0,139.04291719194535
271,2020-01-13,2.0,379995.0,233.0,113.874411284175
272,2020-01-13,3.0,1645071.0,1255.0,115.87521932219562
273,2020-01-13,4.0,554415.0,424.0,116.60454634728201
274,2020-01-13,5.0,526025.0,295.0,92.32465805027233
275,2020-01-20,1.0,17522185.0,25323.0,137.2551177499505
276,2020-01-20,2.0,380789.0,252.0,112.3019381348152
277,2020-01-20,3.0,1647808.0,1273.0,115.1945124545771
278,2020-01-20,4.0,555546.0,440.0,118.32682364625505
279,2020-01-20,5.0,527319.0,310.0,95.80094387448084
280,2020-01-27,1.0,17537239.0,26004.0,140.95679272402026
281,2020-01-27,2.0,381561.0,277.0,127.37506015950143
282,2020-01-27,3.0,1650340.0,1306.0,114.27306699884072
283,2020-01-27,4.0,556605.0,432.0,120.89245724933086
284,2020-01-27,5.0,528570.0,341.0,115.17709024319858
285,2020-02-03,1.0,17551015.0,25665.0,138.73782196173033
286,2020-02-03,2.0,382272.0,256.0,119.18864148766146
287,2020-02-03,3.0,1653271.0,1350.0,121.2899270196887
288,2020-02-03,4.0,557750.0,445.0,124.56461815865983
289,2020-02-03,5.0,529949.0,301.0,96.46005929637941
290,2020-02-10,1.0,17564585.0,25718.0,138.88193703639666
291,2020-02-10,2.0,382990.0,280.0,131.26367222165038
292,2020-02-10,3.0,1655949.0,1249.0,113.15035229819424
293,2020-02-10,4.0,558816.0,466.0,125.80083262326562
294,2020-02-10,5.0,531050.0,318.0,99.54623316786942
295,2020-02-17,1.0,17577503.0,24526.0,132.484289583625
296,2020-02-17,2.0,383634.0,238.0,100.66854369645225
297,2020-02-17,3.0,1658736.0,1171.0,105.35649307697685
298,2020-02-17,4.0,559855.0,416.0,108.24964636056491
299,2020-02-17,5.0,532247.0,340.0,113.30919492807006
300,2020-02-24,1.0,17590177.0,25319.0,136.61763045540317
301,2020-02-24,2.0,384262.0,252.0,115.47187819913425
302,2020-02-24,3.0,1661257.0,1195.0,110.29868975083838
303,2020-02-24,4.0,560836.0,447.0,122.71193186354895
304,2020-02-24,5.0,533373.0,318.0,94.72415472926772
305,2020-03-02,1.0,17603730.0,25689.0,138.04639769736914
306,2020-03-02,2.0,384930.0,259.0,137.55999348162672
307,2020-03-02,3.0,1663630.0,1227.0,111.49890904010441
308,2020-03-02,4.0,561761.0,396.0,104.02920532378182
309,2020-03-02,5.0,534488.0,310.0,103.37960838914125
310,2020-03-09,1.0,17617813.0,24532.0,131.89513564725652
311,2020-03-09,2.0,385640.0,267.0,116.3337750628759
312,2020-03-09,3.0,1666320.0,1115.0,97.86874170925894
313,2020-03-09,4.0,562712.0,369.0,97.48957678718585
314,2020-03-09,5.0,535567.0,280.0,82.48204996003368
315,2020-03-16,1.0,17630037.0,19725.0,105.83024902320405
316,2020-03-16,2.0,386256.0,194.0,88.4270504441953
317,2020-03-16,3.0,1668678.0,785.0,70.0131860417248
318,2020-03-16,4.0,563538.0,272.0,74.05920184110609
319,2020-03-16,5.0,536494.0,208.0,64.48933848739438
320,2020-03-23,1.0,17640627.0,14152.0,75.88700711141034
321,2020-03-23,2.0,386745.0,133.0,56.96845055493314
322,2020-03-23,3.0,1670403.0,589.0,53.020950536571405
323,2020-03-23,4.0,564109.0,204.0,55.87027417904448
324,2020-03-23,5.0,537183.0,149.0,44.77715256810953
325,2020-03-30,1.0,17649233.0,12253.0,65.70465659637607
326,2020-03-30,2.0,387099.0,104.0,58.11373208611034
327,2020-03-30,3.0,1671809.0,482.0,43.73315049200241
328,2020-03-30,4.0,564520.0,175.0,50.679842869036996
329,2020-03-30,5.0,537697.0,135.0,38.61255683645765
330,2020-04-06,1.0,17657793.0,10632.0,56.87042270796074
331,2020-04-06,2.0,387503.0,106.0,66.43037845272421
332,2020-04-06,3.0,1672868.0,398.0,36.19597873591313
333,2020-04-06,4.0,565136.0,173.0,50.40479165855217
334,2020-04-06,5.0,538122.0,124.0,42.29643732125177
335,2020-04-13,1.0,17662705.0,10648.0,56.90419618815461
336,2020-04-13,2.0,387793.0,85.0,43.12324896598022
337,2020-04-13,3.0,1673798.0,424.0,38.61939568406327
338,2020-04-13,4.0,565423.0,160.0,40.56429991203115
339,2020-04-13,5.0,538377.0,124.0,36.622772506570406
340,2020-04-20,1.0,17669763.0,12154.0,64.93576768054031
341,2020-04-20,2.0,388104.0,87.0,52.295169762618
342,2020-04-20,3.0,1674770.0,461.0,43.08481097822736
343,2020-04-20,4.0,565715.0,144.0,42.316054051431415
344,2020-04-20,5.0,538734.0,148.0,45.0403218546756
345,2020-04-27,1.0,17677234.0,12800.0,68.28266888993218
346,2020-04-27,2.0,388477.0,102.0,57.170280855161046
347,2020-04-27,3.0,1675752.0,464.0,44.507252087385496
348,2020-04-27,4.0,566114.0,184.0,49.21830649164864
349,2020-04-27,5.0,539146.0,130.0,43.70088383864562
350,2020-05-04,1.0,17684627.0,12451.0,66.17423774903702
351,2020-05-04,2.0,388876.0,102.0,60.00473310164
352,2020-05-04,3.0,1676722.0,434.0,41.319183947734984
353,2020-05-04,4.0,566479.0,180.0,49.10027440818605
354,2020-05-04,5.0,539538.0,113.0,38.95535259007794
355,2020-05-11,1.0,17691003.0,14068.0,74.78861119691966
356,2020-05-11,2.0,389275.0,114.0,62.46339241423887
357,2020-05-11,3.0,1677653.0,522.0,49.91030607995908
358,2020-05-11,4.0,566868.0,186.0,55.52269251783198
359,2020-05-11,5.0,539893.0,161.0,52.05700208124652
360,2020-05-18,1.0,17698944.0,14519.0,77.0507850503736
361,2020-05-18,2.0,389749.0,118.0,68.30965482253339
362,2020-05-18,3.0,1678734.0,509.0,50.30586937661042
363,2020-05-18,4.0,567329.0,192.0,53.81107635228411
364,2020-05-18,5.0,540338.0,152.0,50.8121492461908
365,2020-05-25,1.0,17704879.0,13459.0,71.40722489941162
366,2020-05-25,2.0,390081.0,102.0,52.99730322562282
367,2020-05-25,3.0,1679581.0,517.0,49.920787301452606
368,2020-05-25,4.0,567671.0,190.0,53.49103146036904
369,2020-05-25,5.0,540654.0,159.0,51.773409741112815
370,2020-06-01,1.0,17713372.0,15699.0,82.98148173103444
371,2020-06-01,2.0,390474.0,107.0,63.0841382663637
372,2020-06-01,3.0,1680713.0,624.0,59.673260109852
373,2020-06-01,4.0,568176.0,209.0,60.455686725446355
374,2020-06-01,5.0,541102.0,181.0,64.26695604229847
375,2020-06-08,1.0,17721867.0,16110.0,85.16772179221914
376,2020-06-08,2.0,390962.0,147.0,74.48351349279751
377,2020-06-08,3.0,1681992.0,582.0,55.07839232179596
378,2020-06-08,4.0,568630.0,230.0,67.32409744088271
379,2020-06-08,5.0,541574.0,189.0,62.13272585722479
380,2020-06-15,1.0,17730674.0,16524.0,87.32967124709327
381,2020-06-15,2.0,391427.0,151.0,70.51741706787355
382,2020-06-15,3.0,1683220.0,686.0,65.23429958922068
383,2020-06-15,4.0,569113.0,244.0,68.17106791129989
384,2020-06-15,5.0,542023.0,185.0,64.5453762707507
385,2020-06-22,1.0,17739705.0,17509.0,92.57356930438971
386,2020-06-22,2.0,391899.0,140.0,80.86917467186962
387,2020-06-22,3.0,1684372.0,684.0,67.39677146013693
388,2020-06-22,4.0,569624.0,255.0,71.60839209287235
389,2020-06-22,5.0,542579.0,182.0,65.27261196398598
390,2020-06-29,1.0,17748656.0,17641.0,93.1230325761895
391,2020-06-29,2.0,392351.0,119.0,61.88953902224794
392,2020-06-29,3.0,1685558.0,672.0,62.1736595554167
393,2020-06-29,4.0,570129.0,263.0,73.04839331893798
394,2020-06-29,5.0,543108.0,195.0,73.03513590604014
395,2020-07-06,1.0,17758638.0,17427.0,91.7223250918745
396,2020-07-06,2.0,392891.0,155.0,89.96797970427399
397,2020-07-06,3.0,1686878.0,736.0,69.58406628838644
398,2020-07-06,4.0,570716.0,249.0,69.05064121229526
399,2020-07-06,5.0,543712.0,204.0,66.45989484913193
400,2020-07-13,1.0,17768992.0,18434.0,96.95774597044188
401,2020-07-13,2.0,393405.0,157.0,94.66059170025295
402,2020-07-13,3.0,1688406.0,724.0,69.4101883177432
403,2020-07-13,4.0,571305.0,267.0,74.29464967081218
404,2020-07-13,5.0,544340.0,211.0,66.51284007357933
405,2020-07-20,1.0,17781019.0,18283.0,96.1570071075161
406,2020-07-20,2.0,393976.0,141.0,70.13104147870936
407,2020-07-20,3.0,1689838.0,740.0,73.06809250346112
408,2020-07-20,4.0,571885.0,278.0,75.69898295632667
409,2020-07-20,5.0,544960.0,228.0,78.82624331205844
410,2020-07-27,1.0,17792007.0,18336.0,96.37944331714037
411,2020-07-27,2.0,394518.0,153.0,73.39999529529496
412,2020-07-27,3.0,1691335.0,786.0,76.64794321848258
413,2020-07-27,4.0,572548.0,304.0,81.23878876788316
414,2020-07-27,5.0,545652.0,209.0,70.19973982935672
415,2020-08-03,1.0,17802804.0,18842.0,98.78872011601618
416,2020-08-03,2.0,395054.0,147.0,85.08828132084963
417,2020-08-03,3.0,1692743.0,742.0,70.25792149552625
418,2020-08-03,4.0,573159.0,278.0,72.89539619742536
419,2020-08-03,5.0,546316.0,236.0,78.85799244295976
420,2020-08-10,1.0,17814353.0,19038.0,99.81939450210889
421,2020-08-10,2.0,395654.0,145.0,78.09539266139234
422,2020-08-10,3.0,1694222.0,817.0,76.12898721665566
423,2020-08-10,4.0,573914.0,281.0,79.28253264482566
424,2020-08-10,5.0,547087.0,219.0,79.46196170288472
425,2020-08-17,1.0,17825465.0,19528.0,102.41937432384842
426,2020-08-17,2.0,396232.0,162.0,86.59657262404752
427,2020-08-17,3.0,1695886.0,852.0,79.85733613733227
428,2020-08-17,4.0,574615.0,315.0,84.90192094244419
429,2020-08-17,5.0,547849.0,258.0,87.60299080059943
430,2020-08-24,1.0,17837586.0,19949.0,104.47099394142923
431,2020-08-24,2.0,396878.0,157.0,76.29657576314801
432,2020-08-24,3.0,1697567.0,796.0,73.45867878785354
433,2020-08-24,4.0,575418.0,309.0,83.72199391606502
434,2020-08-24,5.0,548580.0,235.0,78.99196448257956
435,2020-08-31,1.0,17847544.0,18689.0,97.91570334834518
436,2020-08-31,2.0,397409.0,150.0,83.58681789186733
437,2020-08-31,3.0,1698949.0,796.0,73.34372898204076
438,2020-08-31,4.0,576018.0,287.0,78.20491667171595
439,2020-08-31,5.0,549285.0,231.0,75.40116037396984
440,2020-09-07,1.0,17862309.0,21221.0,110.99547221588952
441,2020-09-07,2.0,398183.0,214.0,103.17386470078131
442,2020-09-07,3.0,1700904.0,958.0,85.88932383060732
443,2020-09-07,4.0,576857.0,338.0,85.05568706789826
444,2020-09-07,5.0,550292.0,301.0,98.81371056495482
445,2020-09-14,1.0,17877749.0,21558.0,112.95248200129855
446,2020-09-14,2.0,399010.0,226.0,106.34185966700778
447,2020-09-14,3.0,1703084.0,1008.0,88.41136922989386
448,2020-09-14,4.0,577795.0,343.0,84.79760908433542
449,2020-09-14,5.0,551440.0,301.0,91.52983846040215
450,2020-09-21,1.0,17893635.0,21736.0,113.6781915865798
451,2020-09-21,2.0,399812.0,199.0,99.80688189611318
452,2020-09-21,3.0,1705587.0,968.0,85.68193905372861
453,2020-09-21,4.0,578787.0,385.0,101.88800542187091
