,date,ethnicity,population,disease,"European Standard population rate per 100,000"
62,2019-03-25,3.0,1548229.0,560.0,52.66605257743846
63,2019-03-25,4.0,515781.0,215.0,60.02563928983243
64,2019-03-25,5.0,476644.0,196.0,68.35592359523056
65,2019-04-01,1.0,16967142.0,14537.0,81.43912888397824
66,2019-04-01,2.0,352027.0,110.0,58.811365712511986
67,2019-04-01,3.0,1550132.0,558.0,52.958629129215296
68,2019-04-01,4.0,516542.0,208.0,57.93555276915733
69,2019-04-01,5.0,477431.0,176.0,57.849438408796665
70,2019-04-08,1.0,16981755.0,14181.0,79.40164035780734
71,2019-04-08,2.0,352715.0,123.0,72.32906735783209
72,2019-04-08,3.0,1552387.0,551.0,53.06929806054318
73,2019-04-08,4.0,517433.0,249.0,70.14457397641915
74,2019-04-08,5.0,478366.0,149.0,50.74443134652989
75,2019-04-15,1.0,16993326.0,11806.0,66.15616508372317
76,2019-04-15,2.0,353280.0,94.0,58.919965945339044
77,2019-04-15,3.0,1554423.0,443.0,42.80996049608208
78,2019-04-15,4.0,518280.0,182.0,51.54970662932101
79,2019-04-15,5.0,479227.0,160.0,54.90726116733356
80,2019-04-22,1.0,17000443.0,12706.0,71.22242682170862
81,2019-04-22,2.0,353673.0,118.0,62.06656045875193
82,2019-04-22,3.0,1555485.0,533.0,49.18775907388726
83,2019-04-22,4.0,518704.0,221.0,65.42353995335522
84,2019-04-22,5.0,479699.0,146.0,53.14256944767406
85,2019-04-29,1.0,17013301.0,14751.0,82.60461684948919
86,2019-04-29,2.0,354277.0,140.0,74.28458005453143
87,2019-04-29,3.0,1557573.0,599.0,59.35196492765251
88,2019-04-29,4.0,519560.0,247.0,75.72449442929808
89,2019-04-29,5.0,480583.0,183.0,61.70984065886281
90,2019-05-06,1.0,17023366.0,12700.0,70.91793734105666
91,2019-05-06,2.0,354759.0,99.0,57.02377409607312
92,2019-05-06,3.0,1559299.0,510.0,49.924681863152635
93,2019-05-06,4.0,520183.0,185.0,53.60605728672631
94,2019-05-06,5.0,481283.0,141.0,47.757083965644256
95,2019-05-13,1.0,17036313.0,14663.0,81.89119705500009
96,2019-05-13,2.0,355358.0,105.0,67.24894020208846
97,2019-05-13,3.0,1561438.0,579.0,56.674929542151446
98,2019-05-13,4.0,521009.0,236.0,69.67309069409819
99,2019-05-13,5.0,482143.0,164.0,56.655193934547896
100,2019-05-20,1.0,17048993.0,14814.0,82.61272983544698
101,2019-05-20,2.0,355955.0,131.0,74.55857531368554
102,2019-05-20,3.0,1563498.0,543.0,55.324156172913156
103,2019-05-20,4.0,521881.0,241.0,69.24607538167315
104,2019-05-20,5.0,483023.0,158.0,53.488198959368155
105,2019-05-27,1.0,17058666.0,11981.0,66.77567046927734
106,2019-05-27,2.0,356457.0,96.0,56.403561730883624
107,2019-05-27,3.0,1565262.0,454.0,42.97790818872784
108,2019-05-27,4.0,522507.0,183.0,51.940422641011985
109,2019-05-27,5.0,483670.0,153.0,49.97245713874755
110,2019-06-03,1.0,17071422.0,14772.0,82.11466244885563
111,2019-06-03,2.0,357093.0,108.0,59.60919162764505
112,2019-06-03,3.0,1567263.0,541.0,51.0348525781119
113,2019-06-03,4.0,523194.0,232.0,66.42681821544461
114,2019-06-03,5.0,484478.0,191.0,70.32479517688041
115,2019-06-10,1.0,17085184.0,14725.0,81.83728134370092
116,2019-06-10,2.0,357728.0,127.0,73.66374675127847
117,2019-06-10,3.0,1569152.0,627.0,61.00376802475673
118,2019-06-10,4.0,523977.0,231.0,67.66226090256308
119,2019-06-10,5.0,485422.0,185.0,59.89909319699231
120,2019-06-17,1.0,17097909.0,14131.0,78.60132431118112
121,2019-06-17,2.0,358407.0,118.0,66.35080559966224
122,2019-06-17,3.0,1571271.0,598.0,56.29828605820964
123,2019-06-17,4.0,524868.0,234.0,65.31640320544103
124,2019-06-17,5.0,486295.0,167.0,54.51710039025754
125,2019-06-24,1.0,17111187.0,14889.0,82.74399417949047
126,2019-06-24,2.0,359102.0,128.0,71.00586818066715
127,2019-06-24,3.0,1573456.0,597.0,54.553978465655874
128,2019-06-24,4.0,525764.0,253.0,75.49755629443548
129,2019-06-24,5.0,487224.0,154.0,51.21306639587693
130,2019-07-01,1.0,17121103.0,14539.0,80.44298548870957
131,2019-07-01,2.0,359658.0,128.0,83.84490430433445
132,2019-07-01,3.0,1575332.0,591.0,57.67427522514147
133,2019-07-01,4.0,526592.0,236.0,66.01668115951851
134,2019-07-01,5.0,487970.0,169.0,56.99326635140475
135,2019-07-08,1.0,17136653.0,14527.0,80.35683213477333
136,2019-07-08,2.0,360419.0,113.0,62.76274306294281
137,2019-07-08,3.0,1577818.0,546.0,52.20156413570159
138,2019-07-08,4.0,527557.0,224.0,61.036097646686585
139,2019-07-08,5.0,489062.0,180.0,58.78529106674377
140,2019-07-15,1.0,17149162.0,14628.0,81.0191957433634
141,2019-07-15,2.0,361059.0,105.0,55.114245578011044
142,2019-07-15,3.0,1580011.0,520.0,48.47994623953739
143,2019-07-15,4.0,528370.0,212.0,61.4417882408667
144,2019-07-15,5.0,490090.0,172.0,58.83606068636584
145,2019-07-22,1.0,17161481.0,14412.0,79.73117176119375
146,2019-07-22,2.0,361666.0,103.0,59.26212278940649
147,2019-07-22,3.0,1582111.0,547.0,52.17667929538432
148,2019-07-22,4.0,529159.0,218.0,65.71223798463028
149,2019-07-22,5.0,491045.0,169.0,56.005898197016634
150,2019-07-29,1.0,17173351.0,14501.0,80.248508990536
151,2019-07-29,2.0,362260.0,132.0,73.51097742752579
152,2019-07-29,3.0,1584064.0,575.0,54.821921569036675
153,2019-07-29,4.0,529959.0,227.0,67.23599377318938
154,2019-07-29,5.0,491996.0,165.0,52.36328372509968
155,2019-08-05,1.0,17186518.0,14459.0,79.86707936937145
156,2019-08-05,2.0,362927.0,118.0,63.64740714144838
157,2019-08-05,3.0,1586368.0,620.0,59.16026262392028
158,2019-08-05,4.0,530855.0,256.0,68.63646328419091
159,2019-08-05,5.0,492979.0,185.0,57.42331303866194
160,2019-08-12,1.0,17199915.0,14457.0,79.59327666030742
161,2019-08-12,2.0,363623.0,118.0,69.06097037607529
162,2019-08-12,3.0,1588557.0,576.0,54.31998691857009
163,2019-08-12,4.0,531762.0,247.0,71.05035550420963
164,2019-08-12,5.0,494092.0,175.0,62.11870724195156
165,2019-08-19,1.0,17213168.0,14547.0,80.04271675644867
166,2019-08-19,2.0,364267.0,119.0,61.495161598919125
167,2019-08-19,3.0,1590751.0,561.0,53.97275772545973
168,2019-08-19,4.0,532665.0,216.0,60.97925532632053
169,2019-08-19,5.0,495093.0,174.0,55.6068770487274
170,2019-08-26,1.0,17223682.0,12520.0,69.0632574187764
171,2019-08-26,2.0,364810.0,108.0,60.307412598710485
172,2019-08-26,3.0,1592531.0,507.0,49.810339286820685
173,2019-08-26,4.0,533391.0,207.0,56.388988952566784
174,2019-08-26,5.0,495965.0,161.0,57.05481154392304
175,2019-09-02,1.0,17237749.0,15082.0,82.81046654401857
176,2019-09-02,2.0,365561.0,123.0,65.0124704263886
177,2019-09-02,3.0,1594971.0,569.0,55.38971287739709
178,2019-09-02,4.0,534308.0,263.0,73.35080822894922
179,2019-09-02,5.0,497089.0,213.0,70.5027236528319
180,2019-09-09,1.0,17253607.0,15011.0,82.37814430595945
181,2019-09-09,2.0,366402.0,135.0,67.75799683066356
182,2019-09-09,3.0,1597433.0,564.0,55.65738686184035
183,2019-09-09,4.0,535386.0,230.0,62.65579738599163
184,2019-09-09,5.0,498451.0,195.0,66.12153971063212
185,2019-09-16,1.0,17269843.0,15015.0,82.55044852736475
186,2019-09-16,2.0,367287.0,133.0,71.4027513639147
187,2019-09-16,3.0,1599846.0,599.0,56.215742209487686
188,2019-09-16,4.0,536472.0,245.0,67.41615363257374
189,2019-09-16,5.0,500157.0,183.0,58.12213862116022
190,2019-09-23,1.0,17287295.0,15195.0,83.36256189635043
191,2019-09-23,2.0,368253.0,127.0,70.07726313655502
192,2019-09-23,3.0,1603058.0,565.0,52.77240000046193
193,2019-09-23,4.0,537861.0,259.0,69.19622814706516
194,2019-09-23,5.0,502126.0,189.0,58.59599332291255
195,2019-09-30,1.0,17304380.0,15476.0,84.82384577191456
196,2019-09-30,2.0,369234.0,134.0,76.20672020734919
197,2019-09-30,3.0,1606425.0,564.0,52.53996916515535
198,2019-09-30,4.0,539193.0,243.0,66.2836200554981
199,2019-09-30,5.0,504947.0,201.0,66.6538381171138
200,2019-10-07,1.0,17321661.0,15461.0,84.56236211730726
201,2019-10-07,2.0,370178.0,120.0,54.90715528767849
202,2019-10-07,3.0,1609820.0,616.0,57.543062698939366
203,2019-10-07,4.0,540621.0,267.0,75.05773090363738
204,2019-10-07,5.0,507904.0,186.0,64.46573003388919
205,2019-10-14,1.0,17337243.0,15737.0,85.99285735300832
206,2019-10-14,2.0,371087.0,142.0,75.83390913765597
207,2019-10-14,3.0,1612928.0,599.0,56.76214209127432
208,2019-10-14,4.0,541747.0,262.0,71.47886373909883
209,2019-10-14,5.0,509760.0,181.0,58.88986928832462
210,2019-10-21,1.0,17352671.0,15597.0,85.14329685400912
211,2019-10-21,2.0,371851.0,123.0,69.78512071356947
212,2019-10-21,3.0,1615818.0,577.0,53.54145222972674
213,2019-10-21,4.0,542909.0,240.0,67.57914796931686
214,2019-10-21,5.0,511529.0,180.0,58.389951111419
215,2019-10-28,1.0,17368048.0,15136.0,82.73290932456155
216,2019-10-28,2.0,372621.0,121.0,73.02927373168508
217,2019-10-28,3.0,1618584.0,547.0,51.44429017095586
218,2019-10-28,4.0,544066.0,274.0,78.55061520864999
219,2019-10-28,5.0,513062.0,202.0,65.67116143816925
220,2019-11-04,1.0,17382781.0,16364.0,89.15506427423664
221,2019-11-04,2.0,373383.0,128.0,74.84006288142467
222,2019-11-04,3.0,1621547.0,601.0,55.975225107936566
223,2019-11-04,4.0,545195.0,267.0,73.00423511176797
224,2019-11-04,5.0,514673.0,204.0,67.127518572673
225,2019-11-11,1.0,17397890.0,15905.0,86.60785524420885
226,2019-11-11,2.0,374193.0,107.0,56.48028660820543
227,2019-11-11,3.0,1624480.0,590.0,54.94192438156365
228,2019-11-11,4.0,546356.0,239.0,67.16490838597623
229,2019-11-11,5.0,516359.0,190.0,57.044748276715424
230,2019-11-18,1.0,17411985.0,16255.0,88.46203884706102
231,2019-11-18,2.0,375048.0,122.0,72.29074401098228
232,2019-11-18,3.0,1627139.0,634.0,56.32648666519997
233,2019-11-18,4.0,547498.0,245.0,70.60631640137689
234,2019-11-18,5.0,517905.0,211.0,67.25735699316037
235,2019-11-25,1.0,17425763.0,15971.0,86.75988016182582
236,2019-11-25,2.0,375733.0,148.0,80.13386294740977
237,2019-11-25,3.0,1629687.0,606.0,56.68662452159006
238,2019-11-25,4.0,548515.0,264.0,72.71717896045205
239,2019-11-25,5.0,519252.0,192.0,62.17520024132512
240,2019-12-02,1.0,17439876.0,16660.0,90.30388284928398
241,2019-12-02,2.0,376395.0,131.0,70.66608861591544
242,2019-12-02,3.0,1632241.0,665.0,60.8614816266039
243,2019-12-02,4.0,549440.0,252.0,76.96848168920201
244,2019-12-02,5.0,520501.0,188.0,61.11987110043911
245,2019-12-09,1.0,17452746.0,16526.0,89.67229662791864
246,2019-12-09,2.0,377053.0,127.0,72.96680166105988
247,2019-12-09,3.0,1634647.0,657.0,59.9489759918012
248,2019-12-09,4.0,550277.0,270.0,76.99441281058044
249,2019-12-09,5.0,521600.0,211.0,67.62643441888947
250,2019-12-16,1.0,17464561.0,16290.0,88.32547144104598
251,2019-12-16,2.0,377694.0,131.0,78.47996472267678
252,2019-12-16,3.0,1636940.0,646.0,58.48249561175184
253,2019-12-16,4.0,551142.0,265.0,75.25434432263049
254,2019-12-16,5.0,522692.0,225.0,73.08696592869609
255,2019-12-23,1.0,17475799.0,8181.0,44.28899375958029
256,2019-12-23,2.0,378307.0,74.0,35.849989554644466
257,2019-12-23,3.0,1639161.0,357.0,30.573327519824506
258,2019-12-23,4.0,551994.0,157.0,44.629440778227575
259,2019-12-23,5.0,523616.0,96.0,28.113622762001945
260,2019-12-30,1.0,17481827.0,12441.0,67.37733942153946
261,2019-12-30,2.0,378621.0,86.0,48.974910532102506
262,2019-12-30,3.0,1640648.0,452.0,41.66098827623698
263,2019-12-30,4.0,552495.0,204.0,55.88457231585587
264,2019-12-30,5.0,524117.0,140.0,46.44899210708821
265,2020-01-06,1.0,17492080.0,17599.0,95.03242375370887
266,2020-01-06,2.0,379162.0,137.0,76.4712989221212
267,2020-01-06,3.0,1642445.0,639.0,58.06233482328473
268,2020-01-06,4.0,553306.0,269.0,75.80043692463124
269,2020-01-06,5.0,524893.0,185.0,61.3194407877265
270,2020-01-13,1.0,17507359.0,16739.0,90.3278309699033
271,2020-01-13,2.0,379995.0,120.0,70.74357406506931
272,2020-01-13,3.0,1645071.0,623.0,56.10722576953566
273,2020-01-13,4.0,554415.0,260.0,71.91335603151038
274,2020-01-13,5.0,526025.0,187.0,56.6163865926232
275,2020-01-20,1.0,17522185.0,16692.0,90.1475573893426
276,2020-01-20,2.0,380789.0,123.0,64.59328367450263
277,2020-01-20,3.0,1647808.0,649.0,58.917355347198914
278,2020-01-20,4.0,555546.0,263.0,72.36921518598655
279,2020-01-20,5.0,527319.0,201.0,63.31089246996442
280,2020-01-27,1.0,17537239.0,16738.0,90.32233463290812
281,2020-01-27,2.0,381561.0,139.0,74.86791669294259
282,2020-01-27,3.0,1650340.0,626.0,55.953855136169544
283,2020-01-27,4.0,556605.0,288.0,82.36314081551268
284,2020-01-27,5.0,528570.0,198.0,65.25517430899778
285,2020-02-03,1.0,17551015.0,16793.0,90.2672127793246
286,2020-02-03,2.0,382272.0,121.0,72.88755371475064
287,2020-02-03,3.0,1653271.0,697.0,62.7111934480269
288,2020-02-03,4.0,557750.0,267.0,76.26169437371739
289,2020-02-03,5.0,529949.0,170.0,57.98763409977738
290,2020-02-10,1.0,17564585.0,16799.0,90.34113715847556
291,2020-02-10,2.0,382990.0,137.0,76.78488479042468
292,2020-02-10,3.0,1655949.0,636.0,56.41418315244701
293,2020-02-10,4.0,558816.0,294.0,78.66998824838522
294,2020-02-10,5.0,531050.0,198.0,61.74616667393058
295,2020-02-17,1.0,17577503.0,16067.0,86.50273428642174
296,2020-02-17,2.0,383634.0,121.0,64.15798816908631
297,2020-02-17,3.0,1658736.0,596.0,51.41426423550253
298,2020-02-17,4.0,559855.0,248.0,66.50619567726142
299,2020-02-17,5.0,532247.0,212.0,68.5101078137437
300,2020-02-24,1.0,17590177.0,16692.0,89.70589679966594
301,2020-02-24,2.0,384262.0,137.0,77.921694669844
302,2020-02-24,3.0,1661257.0,604.0,55.77392028893054
303,2020-02-24,4.0,560836.0,287.0,79.09651925334553
304,2020-02-24,5.0,533373.0,190.0,57.826076325103465
305,2020-03-02,1.0,17603730.0,17196.0,92.054107345792
306,2020-03-02,2.0,384930.0,140.0,83.78887856735118
307,2020-03-02,3.0,1663630.0,643.0,58.73165720998345
308,2020-03-02,4.0,561761.0,253.0,70.60056412199914
309,2020-03-02,5.0,534488.0,186.0,58.959236936482
310,2020-03-09,1.0,17617813.0,16948.0,90.69529659193353
311,2020-03-09,2.0,385640.0,142.0,76.7622978053338
312,2020-03-09,3.0,1666320.0,637.0,56.95230206002975
313,2020-03-09,4.0,562712.0,238.0,63.62514390402963
314,2020-03-09,5.0,535567.0,189.0,56.6788949901456
315,2020-03-16,1.0,17630037.0,13961.0,74.57693720247565
316,2020-03-16,2.0,386256.0,97.0,59.110700878512354
317,2020-03-16,3.0,1668678.0,417.0,36.93518352999513
318,2020-03-16,4.0,563538.0,168.0,45.30480635219366
319,2020-03-16,5.0,536494.0,139.0,45.596315885576146
320,2020-03-23,1.0,17640627.0,10050.0,53.72418507225341
321,2020-03-23,2.0,386745.0,69.0,35.84071081534418
322,2020-03-23,3.0,1670403.0,315.0,29.103106557888108
323,2020-03-23,4.0,564109.0,128.0,39.03302936314769
324,2020-03-23,5.0,537183.0,101.0,30.912424205352533
325,2020-03-30,1.0,17649233.0,8430.0,45.118413789110356
326,2020-03-30,2.0,387099.0,60.0,35.209032781562
327,2020-03-30,3.0,1671809.0,255.0,22.366319678653444
328,2020-03-30,4.0,564520.0,98.0,30.810765531113102
329,2020-03-30,5.0,537697.0,85.0,26.7070157270161
330,2020-04-06,1.0,17657793.0,6939.0,37.1281108449116
331,2020-04-06,2.0,387503.0,55.0,36.911249585836565
332,2020-04-06,3.0,1672868.0,220.0,19.596569733967417
333,2020-04-06,4.0,565136.0,108.0,29.637802305987186
334,2020-04-06,5.0,538122.0,80.0,26.243539795528704
335,2020-04-13,1.0,17662705.0,6904.0,36.9078569855639
336,2020-04-13,2.0,387793.0,51.0,25.521017715221
337,2020-04-13,3.0,1673798.0,234.0,21.691853828554898
338,2020-04-13,4.0,565423.0,78.0,19.17544689543547
339,2020-04-13,5.0,538377.0,90.0,25.66452270712386
340,2020-04-20,1.0,17669763.0,7774.0,41.59233234915215
341,2020-04-20,2.0,388104.0,57.0,33.37163084851775
342,2020-04-20,3.0,1674770.0,264.0,22.158209687636887
343,2020-04-20,4.0,565715.0,85.0,25.449915754133908
344,2020-04-20,5.0,538734.0,100.0,28.122358704735728
345,2020-04-27,1.0,17677234.0,7855.0,41.989793973001944
346,2020-04-27,2.0,388477.0,51.0,31.691254019357192
347,2020-04-27,3.0,1675752.0,244.0,20.826916799960497
348,2020-04-27,4.0,566114.0,109.0,27.835867588443094
349,2020-04-27,5.0,539146.0,78.0,23.114379112919355
350,2020-05-04,1.0,17684627.0,7609.0,40.57710603663118
351,2020-05-04,2.0,388876.0,62.0,36.10961047241172
352,2020-05-04,3.0,1676722.0,225.0,19.23771920459719
353,2020-05-04,4.0,566479.0,107.0,29.61175956717795
354,2020-05-04,5.0,539538.0,71.0,21.561987668501807
355,2020-05-11,1.0,17691003.0,9078.0,48.345461412386996
356,2020-05-11,2.0,389275.0,68.0,30.346120075429507
357,2020-05-11,3.0,1677653.0,286.0,25.960840422700777
358,2020-05-11,4.0,566868.0,104.0,30.514923373913504
359,2020-05-11,5.0,539893.0,99.0,29.9966801275702
360,2020-05-18,1.0,17698944.0,9150.0,48.69618518090903
361,2020-05-18,2.0,389749.0,72.0,44.15376107452498
362,2020-05-18,3.0,1678734.0,264.0,22.826328465447087
363,2020-05-18,4.0,567329.0,116.0,30.890209782693823
364,2020-05-18,5.0,540338.0,101.0,31.486622492698285
365,2020-05-25,1.0,17704879.0,8423.0,44.79333464846743
366,2020-05-25,2.0,390081.0,63.0,30.528674133299646
367,2020-05-25,3.0,1679581.0,282.0,25.527375389464304
368,2020-05-25,4.0,567671.0,115.0,31.02396692153926
369,2020-05-25,5.0,540654.0,110.0,31.90005810151701
370,2020-06-01,1.0,17713372.0,10248.0,54.3225851830835
371,2020-06-01,2.0,390474.0,78.0,42.71924980016128
372,2020-06-01,3.0,1680713.0,318.0,27.562497407592943
373,2020-06-01,4.0,568176.0,123.0,34.34784291671167
374,2020-06-01,5.0,541102.0,119.0,40.123658184694
375,2020-06-08,1.0,17721867.0,10451.0,55.41581204610378
376,2020-06-08,2.0,390962.0,94.0,46.90275080956456
377,2020-06-08,3.0,1681992.0,301.0,25.488548350756012
378,2020-06-08,4.0,568630.0,128.0,34.92137759278686
379,2020-06-08,5.0,541574.0,124.0,37.59562628547003
380,2020-06-15,1.0,17730674.0,10650.0,56.355353687392395
381,2020-06-15,2.0,391427.0,93.0,45.989921036329605
382,2020-06-15,3.0,1683220.0,374.0,32.68609992353097
383,2020-06-15,4.0,569113.0,145.0,39.183551741768646
384,2020-06-15,5.0,542023.0,122.0,37.32562127322183
385,2020-06-22,1.0,17739705.0,11488.0,60.914537352481624
386,2020-06-22,2.0,391899.0,76.0,41.48406459458223
387,2020-06-22,3.0,1684372.0,379.0,34.40826484569613
388,2020-06-22,4.0,569624.0,156.0,42.84415615872979
389,2020-06-22,5.0,542579.0,127.0,43.31873266242733
390,2020-06-29,1.0,17748656.0,11773.0,62.28011040925446
391,2020-06-29,2.0,392351.0,80.0,41.373978233924895
392,2020-06-29,3.0,1685558.0,396.0,34.04602435520006
393,2020-06-29,4.0,570129.0,166.0,43.66716630374235
394,2020-06-29,5.0,543108.0,130.0,44.42283029555871
395,2020-07-06,1.0,17758638.0,11661.0,61.55634049252757
396,2020-07-06,2.0,392891.0,100.0,55.98022071025031
397,2020-07-06,3.0,1686878.0,434.0,37.85447552006001
398,2020-07-06,4.0,570716.0,146.0,38.010876289056014
399,2020-07-06,5.0,543712.0,137.0,42.835675249896305
400,2020-07-13,1.0,17768992.0,12411.0,65.48129287676014
401,2020-07-13,2.0,393405.0,115.0,72.81493679952169
402,2020-07-13,3.0,1688406.0,415.0,36.21312987704781
403,2020-07-13,4.0,571305.0,165.0,44.173869940971954
404,2020-07-13,5.0,544340.0,155.0,46.960569201046695
405,2020-07-20,1.0,17781019.0,12342.0,65.10989197981814
406,2020-07-20,2.0,393976.0,93.0,45.60695006779813
407,2020-07-20,3.0,1689838.0,454.0,41.4439809368511
408,2020-07-20,4.0,571885.0,168.0,44.58103578028842
409,2020-07-20,5.0,544960.0,159.0,53.044403737227896
410,2020-07-27,1.0,17792007.0,12320.0,64.95366976394884
411,2020-07-27,2.0,394518.0,97.0,49.99090695501412
412,2020-07-27,3.0,1691335.0,465.0,41.71124204787779
413,2020-07-27,4.0,572548.0,196.0,53.18401916241144
414,2020-07-27,5.0,545652.0,148.0,46.77439078403507
415,2020-08-03,1.0,17802804.0,12744.0,67.01820197345165
416,2020-08-03,2.0,395054.0,91.0,59.11090464015234
417,2020-08-03,3.0,1692743.0,430.0,38.09346699721746
418,2020-08-03,4.0,573159.0,174.0,45.00684858687034
419,2020-08-03,5.0,546316.0,165.0,52.05730645977607
420,2020-08-10,1.0,17814353.0,12883.0,67.71871138026529
421,2020-08-10,2.0,395654.0,98.0,55.71865996853088
422,2020-08-10,3.0,1694222.0,491.0,42.322233175089856
423,2020-08-10,4.0,573914.0,179.0,47.667190252234164
424,2020-08-10,5.0,547087.0,152.0,53.0858902086226
425,2020-08-17,1.0,17825465.0,13275.0,69.79981491673227
426,2020-08-17,2.0,396232.0,108.0,58.13809845036461
427,2020-08-17,3.0,1695886.0,496.0,43.22730123311111
428,2020-08-17,4.0,574615.0,211.0,56.767355001441466
429,2020-08-17,5.0,547849.0,183.0,57.58439333576018
430,2020-08-24,1.0,17837586.0,13527.0,71.00670608984434
431,2020-08-24,2.0,396878.0,95.0,49.57646106413506
432,2020-08-24,3.0,1697567.0,492.0,43.572237078308774
433,2020-08-24,4.0,575418.0,179.0,49.856931480619366
434,2020-08-24,5.0,548580.0,159.0,53.481423920471755
435,2020-08-31,1.0,17847544.0,12226.0,64.17632123838403
436,2020-08-31,2.0,397409.0,78.0,46.77661073361206
437,2020-08-31,3.0,1698949.0,444.0,39.92955174436601
438,2020-08-31,4.0,576018.0,176.0,48.52224691388513
439,2020-08-31,5.0,549285.0,159.0,48.50183920747296
440,2020-09-07,1.0,17862309.0,14175.0,74.1789054173131
441,2020-09-07,2.0,398183.0,111.0,63.487766179603895
442,2020-09-07,3.0,1700904.0,506.0,45.460486023159
443,2020-09-07,4.0,576857.0,203.0,52.3679411278643
444,2020-09-07,5.0,550292.0,192.0,63.21306276194626
445,2020-09-14,1.0,17877749.0,14369.0,75.27119306965402
446,2020-09-14,2.0,399010.0,112.0,68.01468419338661
447,2020-09-14,3.0,1703084.0,506.0,46.90966751231057
448,2020-09-14,4.0,577795.0,214.0,56.95337347359634
449,2020-09-14,5.0,551440.0,197.0,60.709803863697594
450,2020-09-21,1.0,17893635.0,14582.0,76.31595592577865
451,2020-09-21,2.0,399812.0,118.0,65.533912480549
452,2020-09-21,3.0,1705587.0,550.0,47.87231126421278
453,2020-09-21,4.0,578787.0,249.0,68.22486283210904
454,2020-09-21,5.0,552793.0,170.0,54.81834068424862
