,date,imd_group,"European Standard population rate per 100,000",disease,population
206,2020-04-20,Most deprived,35.460862813184605,1481.0,5185974.0
207,2020-04-27,Least deprived,36.55058845999435,1711.0,4213747.0
208,2020-04-27,Middle level,37.633815355765925,5256.0,14048974.0
209,2020-04-27,Most deprived,34.852846099176055,1451.0,5188775.0
210,2020-05-04,Least deprived,36.148472301243146,1679.0,4215255.0
211,2020-05-04,Middle level,36.41062608231102,5096.0,14055015.0
212,2020-05-04,Most deprived,34.02836007563543,1399.0,5191607.0
213,2020-05-11,Least deprived,41.20937244822648,1933.0,4216543.0
214,2020-05-11,Middle level,43.89378864064226,6130.0,14060450.0
215,2020-05-11,Most deprived,40.32976587830213,1686.0,5194060.0
216,2020-05-18,Least deprived,44.33305212193393,2075.0,4218153.0
217,2020-05-18,Middle level,43.50955636956374,6107.0,14067076.0
218,2020-05-18,Most deprived,39.114299365003475,1628.0,5197192.0
219,2020-05-25,Least deprived,39.04211947002539,1845.0,4219323.0
220,2020-05-25,Middle level,40.67896348749605,5717.0,14072111.0
221,2020-05-25,Most deprived,37.03822324111616,1531.0,5199459.0
222,2020-06-01,Least deprived,49.183672595673244,2312.0,4221120.0
223,2020-06-01,Middle level,49.11965899270223,6855.0,14079021.0
224,2020-06-01,Most deprived,44.87645410935036,1845.0,5202707.0
225,2020-06-08,Least deprived,48.527403774947594,2285.0,4222839.0
226,2020-06-08,Middle level,50.08066078065574,7039.0,14086233.0
227,2020-06-08,Most deprived,45.58940340709594,1897.0,5205923.0
228,2020-06-15,Least deprived,51.385323503393984,2404.0,4224679.0
229,2020-06-15,Middle level,51.256761259542145,7189.0,14093527.0
230,2020-06-15,Most deprived,46.269507512919155,1925.0,5209158.0
231,2020-06-22,Least deprived,53.93084196974365,2549.0,4226638.0
232,2020-06-22,Middle level,54.77100032025931,7690.0,14100958.0
233,2020-06-22,Most deprived,51.622968120450025,2127.0,5212502.0
234,2020-06-29,Least deprived,56.015709288205755,2642.0,4228711.0
235,2020-06-29,Middle level,56.52996639484457,7931.0,14108307.0
236,2020-06-29,Most deprived,51.12736280974333,2118.0,5215723.0
237,2020-07-06,Least deprived,56.82636477309622,2686.0,4230820.0
238,2020-07-06,Middle level,55.59438259415316,7806.0,14116644.0
239,2020-07-06,Most deprived,51.5131123495899,2128.0,5219345.0
240,2020-07-13,Least deprived,57.87376285811092,2738.0,4233020.0
241,2020-07-13,Middle level,59.96238533265028,8425.0,14125250.0
242,2020-07-13,Most deprived,54.3359308452832,2258.0,5223254.0
243,2020-07-20,Least deprived,57.433478738930475,2708.0,4235337.0
244,2020-07-20,Middle level,59.536470456781835,8379.0,14134055.0
245,2020-07-20,Most deprived,54.74186575201158,2281.0,5228948.0
246,2020-07-27,Least deprived,58.51120311055517,2770.0,4237608.0
247,2020-07-27,Middle level,59.30786890623856,8348.0,14143161.0
248,2020-07-27,Most deprived,54.228686973558794,2249.0,5233261.0
249,2020-08-03,Least deprived,59.70859730548955,2832.0,4240015.0
250,2020-08-03,Middle level,60.707062140867464,8574.0,14152090.0
251,2020-08-03,Most deprived,57.71782548130116,2370.0,5237236.0
252,2020-08-10,Least deprived,61.23503981127464,2888.0,4242481.0
253,2020-08-10,Middle level,61.179251938242295,8639.0,14161835.0
254,2020-08-10,Most deprived,58.47186264796868,2433.0,5241512.0
255,2020-08-17,Least deprived,61.46630852288325,2919.0,4245152.0
256,2020-08-17,Middle level,63.93379530951524,9047.0,14171131.0
257,2020-08-17,Most deprived,59.036845755993596,2465.0,5245837.0
258,2020-08-24,Least deprived,63.52236135257775,3016.0,4247790.0
259,2020-08-24,Middle level,64.36531202770254,9107.0,14181578.0
260,2020-08-24,Most deprived,60.703677219936125,2514.0,5250444.0
261,2020-08-31,Least deprived,57.1996131003329,2714.0,4250703.0
262,2020-08-31,Middle level,58.6266368591729,8279.0,14190013.0
263,2020-08-31,Most deprived,54.023817657429404,2235.0,5253963.0
264,2020-09-07,Least deprived,66.70267511160073,3183.0,4254589.0
265,2020-09-07,Middle level,67.06940153973584,9515.0,14202555.0
266,2020-09-07,Most deprived,63.63233837209304,2677.0,5259111.0
267,2020-09-14,Least deprived,67.05440485938435,3196.0,4258260.0
268,2020-09-14,Middle level,67.71964897279598,9606.0,14216172.0
269,2020-09-14,Most deprived,66.62634539360593,2785.0,5264555.0
270,2020-09-21,Least deprived,67.64588835127334,3226.0,4261858.0
271,2020-09-21,Middle level,69.50698057718792,9831.0,14230829.0
272,2020-09-21,Most deprived,67.19417396575932,2800.0,5270326.0
273,2020-09-28,Least deprived,69.70901206064286,3326.0,4265566.0
274,2020-09-28,Middle level,71.11804386817526,10101.0,14246338.0
275,2020-09-28,Most deprived,67.93052034661865,2825.0,5276194.0
276,2020-10-05,Least deprived,71.74873456816127,3429.0,4269489.0
277,2020-10-05,Middle level,72.70117195501946,10362.0,14261801.0
278,2020-10-05,Most deprived,68.32646647823512,2865.0,5284647.0
279,2020-10-12,Least deprived,71.45730360794872,3421.0,4273251.0
280,2020-10-12,Middle level,74.20290833177785,10605.0,14276681.0
281,2020-10-12,Most deprived,69.03200836818512,2880.0,5290938.0
282,2020-10-19,Least deprived,73.08524945650169,3500.0,4277020.0
283,2020-10-19,Middle level,72.76901847429367,10382.0,14291478.0
284,2020-10-19,Most deprived,70.50782494755173,2912.0,5298425.0
285,2020-10-26,Least deprived,70.13447906338321,3349.0,4280567.0
286,2020-10-26,Middle level,71.33464312266511,10162.0,14305811.0
287,2020-10-26,Most deprived,67.41965737866225,2821.0,5304316.0
288,2020-11-02,Least deprived,72.52824811427422,3494.0,4283814.0
289,2020-11-02,Middle level,74.56530828939266,10669.0,14319203.0
290,2020-11-02,Most deprived,69.7982733804134,2922.0,5309803.0
291,2020-11-09,Least deprived,72.73761092440321,3494.0,4287147.0
292,2020-11-09,Middle level,73.35147482098904,10506.0,14332796.0
293,2020-11-09,Most deprived,70.87939562133032,2965.0,5315723.0
294,2020-11-16,Least deprived,73.77096806433244,3551.0,4290791.0
295,2020-11-16,Middle level,73.18455039917887,10463.0,14346572.0
296,2020-11-16,Most deprived,69.16639716980221,2910.0,5321656.0
297,2020-11-23,Least deprived,72.69693744397973,3495.0,4294223.0
298,2020-11-23,Middle level,74.7285584321843,10707.0,14360038.0
299,2020-11-23,Most deprived,68.17920219714775,2879.0,5327477.0
300,2020-11-30,Least deprived,74.40359004184174,3573.0,4297405.0
301,2020-11-30,Middle level,76.44606915850255,10965.0,14373030.0
302,2020-11-30,Most deprived,70.85794070385846,2975.0,5333256.0
303,2020-12-07,Least deprived,74.3989797164706,3596.0,4300458.0
304,2020-12-07,Middle level,77.27592054878441,11092.0,14385694.0
305,2020-12-07,Most deprived,72.94311558002062,3061.0,5339010.0
306,2020-12-14,Least deprived,74.34612161460191,3601.0,4303436.0
307,2020-12-14,Middle level,77.3280696638862,11120.0,14399094.0
308,2020-12-14,Most deprived,74.12206341667462,3099.0,5344516.0
309,2020-12-21,Least deprived,52.48173892778521,2542.0,4306496.0
310,2020-12-21,Middle level,52.86609842193993,7593.0,14411959.0
311,2020-12-21,Most deprived,51.99761577139184,2163.0,5350135.0
312,2020-12-28,Least deprived,43.16998647261121,2084.0,4308377.0
313,2020-12-28,Middle level,45.09542428017922,6495.0,14420199.0
314,2020-12-28,Most deprived,44.36020355265035,1867.0,5354001.0
