,date,imd_group,"European Standard population rate per 100,000",disease,population
50,2019-04-22,Most deprived,56.37144539685312,2140.0,4911924.0
51,2019-04-29,Least deprived,28.117717904647133,1214.0,4068098.0
52,2019-04-29,Middle level,35.80608397489873,4568.0,13445161.0
53,2019-04-29,Most deprived,49.368933552540625,1894.0,4916832.0
54,2019-05-06,Least deprived,27.897871536451767,1185.0,4026902.0
55,2019-05-06,Middle level,34.9308369139077,4499.0,13454019.0
56,2019-05-06,Most deprived,50.451113034847666,1952.0,4920695.0
57,2019-05-13,Least deprived,30.140552458437156,1294.0,4072682.0
58,2019-05-13,Middle level,36.04343542056728,4634.0,13465200.0
59,2019-05-13,Most deprived,50.157023510020245,1968.0,4925653.0
60,2019-05-20,Least deprived,28.126261002878824,1216.0,4075218.0
61,2019-05-20,Middle level,35.705415151042,4606.0,13476069.0
62,2019-05-20,Most deprived,52.09677731725902,2039.0,4930940.0
63,2019-05-27,Least deprived,25.660159356877102,1102.0,4077220.0
64,2019-05-27,Middle level,32.719056263338224,4214.0,13484653.0
65,2019-05-27,Most deprived,48.00638707667261,1825.0,4934933.0
66,2019-06-03,Least deprived,26.514551405913235,1151.0,4079795.0
67,2019-06-03,Middle level,34.31467868799602,4419.0,13444139.0
68,2019-06-03,Most deprived,48.308107193319806,1872.0,4940146.0
69,2019-06-10,Least deprived,27.072433925868054,1168.0,4082484.0
70,2019-06-10,Middle level,34.47945936663489,4459.0,13506566.0
71,2019-06-10,Most deprived,48.37277489790097,1878.0,4946154.0
72,2019-06-17,Least deprived,28.749010477441136,1241.0,4085000.0
73,2019-06-17,Middle level,35.26760898347198,4566.0,13517360.0
74,2019-06-17,Most deprived,50.596364753266435,1987.0,4951837.0
75,2019-06-24,Least deprived,27.048410811563176,1174.0,4087623.0
76,2019-06-24,Middle level,34.94006334611239,4508.0,13528719.0
77,2019-06-24,Most deprived,48.27680713752788,1912.0,4957810.0
78,2019-07-01,Least deprived,26.46046530123043,1149.0,4089674.0
79,2019-07-01,Middle level,33.10111894078748,4305.0,13489472.0
80,2019-07-01,Most deprived,46.89656012075703,1858.0,4962319.0
81,2019-07-08,Least deprived,26.692294741852656,1157.0,4092795.0
82,2019-07-08,Middle level,33.31779698684371,4337.0,13550969.0
83,2019-07-08,Most deprived,45.47770300991667,1775.0,4968457.0
84,2019-07-15,Least deprived,25.846457883238145,1114.0,4040878.0
85,2019-07-15,Middle level,34.1724008145969,4432.0,13561859.0
86,2019-07-15,Most deprived,44.85283208621834,1738.0,4973456.0
87,2019-07-22,Least deprived,27.651035682616207,1206.0,4098077.0
88,2019-07-22,Middle level,32.41016959815726,4224.0,13572661.0
89,2019-07-22,Most deprived,45.49117526101744,1784.0,4978496.0
90,2019-07-29,Least deprived,25.800582620219966,1136.0,4100568.0
91,2019-07-29,Middle level,32.63789022711104,4250.0,13583099.0
92,2019-07-29,Most deprived,44.95802385040906,1761.0,4983184.0
93,2019-08-05,Least deprived,24.553539782089118,1081.0,4103565.0
94,2019-08-05,Middle level,31.815059163626852,4147.0,13594901.0
95,2019-08-05,Most deprived,44.33631338340091,1738.0,4988207.0
96,2019-08-12,Least deprived,26.182652601627925,1136.0,4062979.0
97,2019-08-12,Middle level,30.966512822335332,4036.0,13606969.0
98,2019-08-12,Most deprived,43.11561793541797,1697.0,4993227.0
99,2019-08-19,Least deprived,28.047453901677745,1220.0,4065886.0
100,2019-08-19,Middle level,31.488061923114785,4106.0,13618707.0
101,2019-08-19,Most deprived,42.81825798703927,1690.0,4998337.0
102,2019-08-26,Least deprived,25.16543760128308,1094.0,4070370.0
103,2019-08-26,Middle level,31.429493489204336,4107.0,13628170.0
104,2019-08-26,Most deprived,43.651998108955105,1675.0,5002397.0
105,2019-09-02,Least deprived,24.017259238557365,1063.0,4115317.0
106,2019-09-02,Middle level,30.50123544235296,3985.0,13641008.0
107,2019-09-02,Most deprived,43.595235237373984,1687.0,5007578.0
108,2019-09-09,Least deprived,27.60528467324508,1215.0,4119209.0
109,2019-09-09,Middle level,34.16151351121167,4501.0,13655131.0
110,2019-09-09,Most deprived,48.64849125669869,1991.0,5013498.0
111,2019-09-16,Least deprived,29.946218665693067,1307.0,4122887.0
112,2019-09-16,Middle level,37.30830710250944,4918.0,13670517.0
113,2019-09-16,Most deprived,54.00587581453509,2230.0,5019412.0
114,2019-09-23,Least deprived,30.975258137092336,1362.0,4126840.0
115,2019-09-23,Middle level,39.22161165957394,5187.0,13687789.0
116,2019-09-23,Most deprived,56.56354195895758,2321.0,5026160.0
117,2019-09-30,Least deprived,32.60196117212377,1440.0,4130862.0
118,2019-09-30,Middle level,39.38203960110945,5227.0,13705475.0
119,2019-09-30,Most deprived,55.67057894948324,2314.0,5033180.0
120,2019-10-07,Least deprived,32.26043399439982,1405.0,4135790.0
121,2019-10-07,Middle level,40.93813144813624,5402.0,13722324.0
122,2019-10-07,Most deprived,56.086178464515754,2289.0,5040003.0
123,2019-10-14,Least deprived,33.9468180265125,1493.0,4139585.0
124,2019-10-14,Middle level,42.257631494515266,5591.0,13737395.0
125,2019-10-14,Most deprived,61.129131965513075,2499.0,5046173.0
126,2019-10-21,Least deprived,31.397926875433864,1382.0,4143171.0
127,2019-10-21,Middle level,40.242249974486676,5316.0,13752181.0
128,2019-10-21,Most deprived,58.4761933455865,2424.0,5052314.0
129,2019-10-28,Least deprived,32.58200295385017,1439.0,4146633.0
130,2019-10-28,Middle level,42.09007282486497,5590.0,13766825.0
131,2019-10-28,Most deprived,60.92336687188485,2518.0,5058329.0
132,2019-11-04,Least deprived,34.99551491382298,1526.0,4149930.0
133,2019-11-04,Middle level,43.46154966063184,5765.0,13781003.0
134,2019-11-04,Most deprived,62.484887983097586,2594.0,5064425.0
135,2019-11-11,Least deprived,37.14728660836009,1615.0,4153081.0
136,2019-11-11,Middle level,44.812639955374685,5970.0,13795585.0
137,2019-11-11,Most deprived,63.58097434276046,2707.0,5070774.0
138,2019-11-18,Least deprived,38.50564381324705,1659.0,4156117.0
139,2019-11-18,Middle level,46.72293163179672,6253.0,13808920.0
140,2019-11-18,Most deprived,65.3917931830417,2870.0,5076993.0
141,2019-11-25,Least deprived,39.684621930940885,1729.0,4158967.0
142,2019-11-25,Middle level,50.034821379584976,6685.0,13821848.0
143,2019-11-25,Most deprived,70.95975695369297,3129.0,5082901.0
144,2019-12-02,Least deprived,38.56138048302981,1675.0,4162099.0
145,2019-12-02,Middle level,50.8520140866945,6816.0,13834722.0
146,2019-12-02,Most deprived,72.36901866977249,3213.0,5088602.0
147,2019-12-09,Least deprived,41.48950695044912,1798.0,4164825.0
148,2019-12-09,Middle level,53.56593702884927,7169.0,13846315.0
149,2019-12-09,Most deprived,77.2288679067388,3403.0,5093912.0
150,2019-12-16,Least deprived,45.99563865680759,2041.0,4167394.0
151,2019-12-16,Middle level,54.766607841526486,7320.0,13856731.0
152,2019-12-16,Most deprived,78.5845340813634,3394.0,5099300.0
153,2019-12-23,Least deprived,40.71826683158385,1801.0,4169711.0
154,2019-12-23,Middle level,51.660328545450774,6918.0,13867082.0
155,2019-12-23,Most deprived,74.08961161018802,3081.0,5104079.0
156,2019-12-30,Least deprived,42.93363971820526,1901.0,4171080.0
157,2019-12-30,Middle level,53.6907828157314,7177.0,13872857.0
158,2019-12-30,Most deprived,77.02834866172091,3141.0,5106797.0
159,2020-01-06,Least deprived,38.57416139414892,1743.0,4173245.0
160,2020-01-06,Middle level,49.83330020600502,6667.0,13881863.0
161,2020-01-06,Most deprived,70.58045188788888,2826.0,5111162.0
162,2020-01-13,Least deprived,33.89388237254282,1522.0,4176253.0
163,2020-01-13,Middle level,44.89302140933764,6004.0,13895382.0
164,2020-01-13,Most deprived,62.123528411670534,2508.0,5117607.0
165,2020-01-20,Least deprived,33.829606637434914,1512.0,4179053.0
166,2020-01-20,Middle level,42.756217385060914,5740.0,13909037.0
167,2020-01-20,Most deprived,60.55601888949591,2516.0,5124412.0
168,2020-01-27,Least deprived,35.51731253879452,1578.0,4181902.0
169,2020-01-27,Middle level,45.88137069198183,6178.0,13922541.0
170,2020-01-27,Most deprived,66.9141111026584,2748.0,5130954.0
171,2020-02-03,Least deprived,34.59492895738796,1547.0,4184513.0
172,2020-02-03,Middle level,43.46630288242505,5879.0,13936064.0
173,2020-02-03,Most deprived,63.310629605434606,2647.0,5136931.0
174,2020-02-10,Least deprived,34.25604786876614,1529.0,4187049.0
175,2020-02-10,Middle level,43.93862698507386,5952.0,13948810.0
176,2020-02-10,Most deprived,63.164935408893804,2602.0,5142726.0
177,2020-02-17,Least deprived,33.19075006612591,1496.0,4189629.0
178,2020-02-17,Middle level,41.85024392874192,5670.0,13961188.0
179,2020-02-17,Most deprived,58.13401044301708,2393.0,5148406.0
180,2020-02-24,Least deprived,32.667219927072736,1480.0,4192272.0
181,2020-02-24,Middle level,43.18001612278135,5814.0,13972862.0
182,2020-02-24,Most deprived,57.33405705938489,2434.0,5153912.0
183,2020-03-02,Least deprived,32.94594830765622,1492.0,4195996.0
184,2020-03-02,Middle level,41.199045835004625,5616.0,13984933.0
185,2020-03-02,Most deprived,59.009322271391525,2459.0,5159297.0
186,2020-03-09,Least deprived,30.202745507952063,1349.0,4199986.0
187,2020-03-09,Middle level,36.40597313119118,4949.0,13997630.0
188,2020-03-09,Most deprived,51.7866676246386,2210.0,5165000.0
189,2020-03-16,Least deprived,22.395114773968036,997.0,4153371.0
190,2020-03-16,Middle level,28.35068020315923,3849.0,13959542.0
191,2020-03-16,Most deprived,38.9723322583245,1626.0,5169913.0
192,2020-03-23,Least deprived,16.756532299034486,729.0,4047560.0
193,2020-03-23,Middle level,19.997974340227586,2713.0,13950906.0
194,2020-03-23,Most deprived,27.412775690052396,1151.0,5173819.0
195,2020-03-30,Least deprived,15.687943610216372,640.0,3815209.0
196,2020-03-30,Middle level,18.786332094574362,2536.0,13783996.0
197,2020-03-30,Most deprived,25.533556882232073,1044.0,5176918.0
198,2020-04-06,Least deprived,14.507225235907319,632.0,3954525.0
199,2020-04-06,Middle level,17.93307435813449,2409.0,13768766.0
200,2020-04-06,Most deprived,24.88819942165598,998.0,5181490.0
201,2020-04-13,Least deprived,14.989240032588972,575.0,3469338.0
202,2020-04-13,Middle level,18.005354563304675,2446.0,13920843.0
203,2020-04-13,Most deprived,26.878740118805155,1057.0,5183401.0
204,2020-04-20,Least deprived,17.151910422231506,756.0,3988984.0
205,2020-04-20,Middle level,20.75782300113541,2833.0,13985055.0
206,2020-04-20,Most deprived,29.761243351720303,1145.0,5185974.0
207,2020-04-27,Least deprived,18.963053436484145,868.0,4151289.0
208,2020-04-27,Middle level,23.07285146792295,3143.0,13983849.0
209,2020-04-27,Most deprived,35.076154836051515,1368.0,5188775.0
210,2020-05-04,Least deprived,17.99213258431613,828.0,4111082.0
211,2020-05-04,Middle level,23.17741843724316,3169.0,13985253.0
212,2020-05-04,Most deprived,32.70951567196442,1258.0,5191607.0
213,2020-05-11,Least deprived,19.007458164027298,884.0,4174074.0
214,2020-05-11,Middle level,23.690767426289188,3260.0,14060450.0
215,2020-05-11,Most deprived,34.09291992784917,1343.0,5194060.0
216,2020-05-18,Least deprived,19.884080937295213,950.0,4218153.0
217,2020-05-18,Middle level,25.84419352654677,3543.0,14009585.0
218,2020-05-18,Most deprived,34.67523934107788,1359.0,5197192.0
219,2020-05-25,Least deprived,18.946543872789526,893.0,4149456.0
220,2020-05-25,Middle level,24.259440377143097,3308.0,14004169.0
221,2020-05-25,Most deprived,33.251368150507126,1287.0,5199459.0
222,2020-06-01,Least deprived,20.471056813724115,974.0,4221120.0
223,2020-06-01,Middle level,25.76821944431552,3556.0,14079021.0
224,2020-06-01,Most deprived,37.963557849164324,1463.0,5202707.0
225,2020-06-08,Least deprived,20.590104687740933,982.0,4222839.0
226,2020-06-08,Middle level,27.74315510635269,3787.0,14023730.0
227,2020-06-08,Most deprived,37.720917580120485,1449.0,5205923.0
228,2020-06-15,Least deprived,21.6717289995085,1032.0,4224679.0
229,2020-06-15,Middle level,27.78227444976929,3847.0,14093527.0
230,2020-06-15,Most deprived,41.8083321813235,1595.0,5209158.0
231,2020-06-22,Least deprived,22.91131657977862,1087.0,4226638.0
232,2020-06-22,Middle level,28.079726821524314,3857.0,14100958.0
233,2020-06-22,Most deprived,42.8367258387157,1663.0,5212502.0
234,2020-06-29,Least deprived,22.369515021126176,1044.0,4184169.0
235,2020-06-29,Middle level,27.86901013043331,3847.0,14108307.0
236,2020-06-29,Most deprived,39.04099603463691,1500.0,5215723.0
237,2020-07-06,Least deprived,21.019106383701835,1002.0,4230820.0
238,2020-07-06,Middle level,27.45778775066999,3793.0,14116644.0
239,2020-07-06,Most deprived,40.82322837605925,1564.0,5219345.0
240,2020-07-13,Least deprived,21.711440719884028,1030.0,4190365.0
241,2020-07-13,Middle level,28.530646588377163,3957.0,14125250.0
242,2020-07-13,Most deprived,42.2351187867653,1617.0,5223254.0
243,2020-07-20,Least deprived,21.28659828090962,1019.0,4235337.0
244,2020-07-20,Middle level,28.014838912834545,3892.0,14134055.0
245,2020-07-20,Most deprived,41.95073325354846,1615.0,5228948.0
246,2020-07-27,Least deprived,21.862632006223347,1027.0,4180745.0
247,2020-07-27,Middle level,28.683759479847115,3985.0,14143161.0
248,2020-07-27,Most deprived,41.481133826406214,1611.0,5233261.0
249,2020-08-03,Least deprived,21.263203256868678,1003.0,4171596.0
250,2020-08-03,Middle level,28.803817443430063,4009.0,14152090.0
251,2020-08-03,Most deprived,43.10007652466359,1673.0,5237236.0
252,2020-08-10,Least deprived,23.236007320634787,1100.0,4242481.0
253,2020-08-10,Middle level,29.405641710575903,4102.0,14161835.0
254,2020-08-10,Most deprived,40.2902344075472,1570.0,5241512.0
255,2020-08-17,Least deprived,23.182171759220438,1101.0,4177134.0
256,2020-08-17,Middle level,29.515194423691028,4130.0,14171131.0
257,2020-08-17,Most deprived,42.4564826471984,1678.0,5245837.0
258,2020-08-24,Least deprived,23.08223516680265,1114.0,4247790.0
259,2020-08-24,Middle level,30.5705225006795,4272.0,14181578.0
260,2020-08-24,Most deprived,41.911671227522646,1675.0,5250444.0
261,2020-08-31,Least deprived,24.74720755818098,1158.0,4196472.0
262,2020-08-31,Middle level,30.161025546315766,4210.0,14190013.0
263,2020-08-31,Most deprived,43.63130021356131,1775.0,5253963.0
264,2020-09-07,Least deprived,26.43361842936807,1237.0,4200294.0
265,2020-09-07,Middle level,33.34366283457942,4677.0,14202555.0
266,2020-09-07,Most deprived,47.75197856664041,1995.0,5259111.0
267,2020-09-14,Least deprived,26.89691094484344,1276.0,4258260.0
268,2020-09-14,Middle level,34.364887765613055,4810.0,14216172.0
269,2020-09-14,Most deprived,47.84656473360442,2032.0,5264555.0
270,2020-09-21,Least deprived,25.73794445897073,1223.0,4261858.0
271,2020-09-21,Middle level,34.151741639210144,4761.0,14230829.0
272,2020-09-21,Most deprived,47.489523727441906,1963.0,5270326.0
273,2020-09-28,Least deprived,27.69313532520255,1314.0,4265566.0
274,2020-09-28,Middle level,33.33304251870652,4700.0,14246338.0
275,2020-09-28,Most deprived,48.32375263369026,1978.0,5276194.0
276,2020-10-05,Least deprived,26.68850114837223,1292.0,4269489.0
277,2020-10-05,Middle level,33.15427298181143,4663.0,14261801.0
278,2020-10-05,Most deprived,46.55009045570705,1891.0,5284647.0
279,2020-10-12,Least deprived,24.818601501856605,1180.0,4273251.0
280,2020-10-12,Middle level,32.32154520614224,4577.0,14276681.0
281,2020-10-12,Most deprived,45.725559254304095,1890.0,5290938.0
282,2020-10-19,Least deprived,24.809733251378727,1182.0,4231277.0
283,2020-10-19,Middle level,32.64044064907076,4619.0,14291478.0
284,2020-10-19,Most deprived,45.501084052240984,1861.0,5298425.0
285,2020-10-26,Least deprived,23.188245988164024,1125.0,4280567.0
286,2020-10-26,Middle level,30.584034826624872,4334.0,14305811.0
287,2020-10-26,Most deprived,40.92782553003287,1673.0,5304316.0
288,2020-11-02,Least deprived,23.36509443752072,1139.0,4283814.0
289,2020-11-02,Middle level,29.658830354450075,4196.0,14319203.0
290,2020-11-02,Most deprived,41.15834699453515,1675.0,5309803.0
291,2020-11-09,Least deprived,24.57795237821864,1180.0,4287147.0
292,2020-11-09,Middle level,31.315842662795593,4445.0,14332796.0
293,2020-11-09,Most deprived,42.267546080142324,1713.0,5315723.0
294,2020-11-16,Least deprived,25.10691374542121,1220.0,4290791.0
295,2020-11-16,Middle level,31.03934881556513,4391.0,14346572.0
296,2020-11-16,Most deprived,41.03699912477909,1711.0,5321656.0
297,2020-11-23,Least deprived,24.143158448845252,1178.0,4294223.0
298,2020-11-23,Middle level,31.313087984167414,4465.0,14360038.0
299,2020-11-23,Most deprived,44.27720872886692,1816.0,5327477.0
300,2020-11-30,Least deprived,27.834609520919855,1359.0,4297405.0
301,2020-11-30,Middle level,33.801387262023525,4801.0,14373030.0
302,2020-11-30,Most deprived,47.770104664133775,1939.0,5333256.0
303,2020-12-07,Least deprived,27.487247924397558,1346.0,4300458.0
304,2020-12-07,Middle level,34.94863947753898,4997.0,14385694.0
305,2020-12-07,Most deprived,51.02818873284852,2055.0,5339010.0
306,2020-12-14,Least deprived,27.59372158956814,1351.0,4303436.0
307,2020-12-14,Middle level,33.59905897727052,4773.0,14399094.0
308,2020-12-14,Most deprived,48.367677233389784,1922.0,5344516.0
309,2020-12-21,Least deprived,23.457135289275126,1172.0,4306496.0
310,2020-12-21,Middle level,31.400732033156356,4499.0,14411959.0
311,2020-12-21,Most deprived,43.346145123161655,1736.0,5350135.0
312,2020-12-28,Least deprived,26.448421781833563,1312.0,4308377.0
313,2020-12-28,Middle level,32.0230891774445,4562.0,14420199.0
314,2020-12-28,Most deprived,47.22217780663561,1865.0,5354001.0
